,url,title,publish_date,summary,event_type,trigger,arg_subject,arg_weapon,arg_time,arg_location,label
2594,https://baochinhphu.vn/chu-tich-quoc-hoi-chu-tri-phien-hop-voi-cac-co-quan-cua-quoc-hoi-ve-tong-ket-cong-tac-nam-2024-102241217131926567.htm,Chủ tịch Quốc hội chủ trì phiên họp với các cơ quan của Quốc hội về tổng kết công tác năm 2024,17/12/2024 13:47,"Sáng 17/12, tại Nhà Quốc hội, Chủ tịch Quốc hội Trần Thanh Mẫn chủ trì họp với các cơ quan của Quốc hội, cơ quan thuộc Ủy ban Thường vụ Quốc hội, Văn phòng Quốc hội về tổng kết công tác năm 2024.",Meeting,họp,Chủ tịch Quốc hội Trần Thanh Mẫn,,Sáng 17/12,tại Nhà Quốc hội,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2595,https://baochinhphu.vn/quan-ly-cac-linh-vuc-ha-tang-dong-bo-xuyen-suot-thong-nhat-tren-ca-nuoc-102241217121326821.htm,"Quản lý các lĩnh vực hạ tầng đồng bộ, xuyên suốt, thống nhất trên cả nước",17/12/2024 12:17,"Phó Thủ tướng Trần Hồng Hà nhấn mạnh yêu cầu này khi làm việc với Bộ Xây dựng, Bộ GTVT và một số bộ, ngành liên quan về phương án hợp nhất Bộ Xây dựng và Bộ GTVT, sáng 17/12.",Statement,nhấn mạnh,Phó Thủ tướng Trần Hồng Hà,,sáng 17/12,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2596,https://baochinhphu.vn/bao-chi-doi-moi-kien-tao-cung-dat-nuoc-buoc-vao-ky-nguyen-moi-102241217081229966.htm,"Báo chí đổi mới, kiến tạo cùng đất nước bước vào kỷ nguyên mới",17/12/2024 08:25,"Chiều 16/12, tại thành phố Cần Thơ, Ban Tuyên giáo Trung ương phối hợp với Bộ Thông tin và Truyền thông, Hội Nhà báo Việt Nam tổ chức Hội nghị Báo chí toàn quốc tổng kết công tác năm 2024, triển khai nhiệm vụ năm 2025.",Statement,Thông tin,Nhà báo Việt Nam,,Chiều 16/12,tại thành phố Cần Thơ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2597,https://baochinhphu.vn/thu-tuong-pham-minh-chinh-tiep-thong-doc-tinh-yamaguchi-nhat-ban-102241216202533862.htm,Thủ tướng Phạm Minh Chính tiếp Thống đốc tỉnh Yamaguchi (Nhật Bản),16/12/2024 20:27," Chiều tối 16/12, Thủ tướng Phạm Minh Chính tiếp ông Muraoka Tsugumasa, Thống đốc tỉnh Yamaguchi (Nhật Bản) đang thăm, làm việc tại Việt Nam.",Visiting,làm việc tại,Thủ tướng Phạm Minh Chính,,tối 16/12,tại Việt Nam,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
2598,https://baochinhphu.vn/chu-tich-quoc-hoichu-tri-phien-hop-thu-hai-ban-chi-dao-tong-ket-nghi-quyet-so-18-nq-tw-102241216203713235.htm,Chủ tịch Quốc hội chủ trì Phiên họp thứ hai Ban Chỉ đạo tổng kết Nghị quyết số 18-NQ/TW,16/12/2024 20:26,"Chiều 16/12, tại Nhà Quốc hội, Chủ tịch Quốc hội Trần Thanh Mẫn chủ trì phiên họp thứ hai của Ban Chỉ đạo về tổng kết thực hiện Nghị quyết số 18-NQ/TW của Ban Chấp hành Trung ương Đảng khóa XII “Một số vấn đề về tiếp tục đổi mới, sắp xếp tổ chức bộ máy của hệ thống chính trị tinh gọn, hoạt động hiệu lực, hiệu quả"" tại các cơ quan của Quốc hội, cơ quan thuộc Ủy ban Thường vụ Quốc hội, Văn phòng Quốc hội.",Statement,Chỉ đạo,Chủ tịch Quốc hội Trần Thanh Mẫn,,Chiều 16/12,tại Nhà Quốc hội,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2599,https://baochinhphu.vn/tong-bi-thu-to-lam-chu-tri-hoi-nghi-quan-uy-trung-uong-102241216201454702.htm,Tổng Bí thư Tô Lâm chủ trì Hội nghị Quân ủy Trung ương,16/12/2024 20:25,"Tổng Bí thư Tô Lâm đề nghị Quân ủy Trung ương tăng cường lãnh đạo, chỉ đạo toàn quân duy trì, nâng cao khả năng sẵn sàng chiến đấu, bảo đảm chiến đấu thắng lợi trong mọi tình huống...",Statement,chỉ đạo,Tổng Bí thư Tô Lâm,,,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2600,https://baochinhphu.vn/truong-ban-to-chuc-trung-uong-tinh-gon-la-phai-rat-gon-chuc-nang-va-nhiem-vu-phai-ro-rang-102241216200013053.htm,"Trưởng Ban Tổ chức Trung ương: Tinh gọn là phải rất gọn, chức năng và nhiệm vụ phải rõ ràng",16/12/2024 20:24,"Chiều 16/12, tại Hà Nội, Ban Tổ chức Trung ương tổ chức Hội nghị tổng kết công tác năm 2024, triển khai nhiệm vụ năm 2025.",,,Ban Tổ chức Trung ương,,Chiều 16/12,tại Hà Nội,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2601,https://baochinhphu.vn/hop-tac-viet-nam-lao-tiep-tuc-phat-trien-manh-me-tren-nhieu-linh-vuc-102241216185125216.htm,Hợp tác Việt Nam-Lào tiếp tục phát triển mạnh mẽ trên nhiều lĩnh vực,16/12/2024 18:32,"Nhận lời mời của Bộ trưởng Ngoại giao Lào Thongsavanh Phomvihane và thực hiện Thỏa thuận hợp tác giữa Bộ Ngoại giao Việt Nam và Bộ Ngoại giao Lào, Phó Thủ tướng, Bộ trưởng Ngoại giao Bùi Thanh Sơn thăm Lào và đồng chủ trì Tham vấn Chính trị lần thứ 11 cấp Bộ trưởng Ngoại giao Việt Nam-Lào từ ngày 16-18/12.",Cooperation,hợp tác,Bộ trưởng Ngoại,,18/12,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2602,https://baochinhphu.vn/nghi-quyet-ve-hoat-dong-chat-van-tai-ky-hop-thu-8-quoc-hoi-khoa-xv-102241216170645166.htm,"Nghị quyết về hoạt động chất vấn tại Kỳ họp thứ 8, Quốc hội khóa XV",16/12/2024 18:01,"Chủ tịch Quốc hội Trần Thanh Mẫn đã ký ban hành Nghị quyết số173/2024/QH15của Quốc hội về hoạt động chất vấn tại Kỳ họp thứ 8, Quốc hội khóa XV.",Legislation,ban hành,Chủ tịch Quốc hội Trần Thanh Mẫn,,,tại Kỳ họp thứ 8,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2603,https://baochinhphu.vn/tong-bi-thu-to-lam-du-hoi-nghi-toan-quoc-tong-ket-cong-tac-to-chuc-xay-dung-dang-2024-102241216105908962.htm,"Tổng Bí thư Tô Lâm: Khẩn trương tham mưu việc tinh gọn bộ máy, góp phần tăng tốc, bứt phá vượt các mục tiêu Đại hội XIII của Đảng",16/12/2024 15:37,"Sáng 16/12, tại Hà Nội, Ban Tổ chức Trung ương tổ chức Hội nghị toàn quốc tổng kết công tác tổ chức xây dựng Đảng năm 2024, triển khai nhiệm vụ năm 2025 và trực tuyến tới các điểm cầu trên cả nước.",,,Ban Tổ chức Trung ương,,Sáng 16/12,tại Hà Nội,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2604,https://baochinhphu.vn/tao-dong-thuan-trong-nhan-dan-ve-tinh-gon-to-chuc-bo-may-102241216123826555.htm,"Tạo sự thống nhất, đồng thuận về cuộc sắp xếp, tinh gọn bộ máy",16/12/2024 13:03,"Ngày 16/12, tại thành phố Cần Thơ, Ban Tuyên giáo Trung ương tổ chức Hội nghị toàn quốc tổng kết công tác tham mưu cấp ủy xây dựng Đảng về chính trị, tư tưởng, đạo đức và các lĩnh vực tuyên giáo năm 2024, triển khai nhiệm vụ năm 2025.",,,Ban Tuyên giáo Trung ương,,Ngày 16/12,tại thành phố Cần Thơ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2605,https://baochinhphu.vn/dang-bo-tp-ha-noi-sinh-hoat-chinh-tri-ve-ky-nguyen-vuon-minh-cua-dan-toc-103241216112043852.htm,Đảng bộ TP. Hà Nội sinh hoạt chính trị về ‘Kỷ nguyên vươn mình của dân tộc’,,"Hôm nay, 16/12, Đảng bộ TP. Hà Nội tiến hành sinh hoạt chuyên đề về ""kỷ nguyên mới - kỷ nguyên vươn mình của dân tộc” tại trên 16.254 chi bộ trực thuộc với sự tham dự của hơn 485.000 đảng viên.",,,,,16/12,tại trên 16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2606,https://baochinhphu.vn/thu-tuong-dut-khoat-thong-toan-tuyen-cao-toc-tu-cao-bang-toi-ca-mau-trong-nam-2025-102241215190809179.htm,Thủ tướng: Dứt khoát thông toàn tuyến cao tốc từ Cao Bằng tới Cà Mau trong năm 2025,15/12/2024 19:48,"Chiều 15/12, Thủ tướng Phạm Minh Chính đã đi kiểm tra, làm việc, đôn đốc 2 dự án cao tốc trục ngang và trục dọc tại đồng bằng sông Cửu Long (ĐBSCL), gồm tuyến Cần Thơ - Cà Mau và Châu Đốc (An Giang) - Cần Thơ - Sóc Trăng.",,,Thủ tướng Phạm Minh Chính,,Chiều 15/12,tại đồng bằng sông Cửu Long (ĐBSCL),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2607,https://baochinhphu.vn/tong-bi-thu-to-lam-dang-huong-tuong-niem-chu-tich-ho-chi-minh-tai-nha-67-102241215152718775.htm,Tổng Bí thư Tô Lâm dâng hương tưởng niệm Chủ tịch Hồ Chí Minh tại Nhà 67,15/12/2024 12:08,"Kỷ niệm 70 năm Chủ tịch Hồ Chí Minh về ở và làm việc tại Phủ Chủ tịch (1954 – 2024), sáng 15/12, Tổng Bí thư Tô Lâm đã đến dâng hương tưởng niệm Chủ tịch Hồ Chí Minh tại Nhà 67, Khu di tích Chủ tịch Hồ Chí Minh trong Phủ Chủ tịch.",Visiting,làm việc tại,Tổng Bí thư Tô Lâm,,sáng 15/12,tại Phủ Chủ tịch (1954 – 2024),"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
2608,https://baochinhphu.vn/thu-tuong-nghien-cuu-trien-khai-tuyen-duong-sat-tphcm-can-tho-va-toi-ca-mau-102241215112619718.htm,Thủ tướng: Nghiên cứu triển khai tuyến đường sắt TPHCM – Cần Thơ và tới Cà Mau,15/12/2024 11:07,"Sáng 15/12, Thủ tướng Phạm Minh Chính và Đoàn đại biểu Quốc hội TP. Cần Thơ có cuộc tiếp xúc với cử tri huyện Cờ Đỏ sau Kỳ họp thứ tám, Quốc hội khóa XV.",Meeting,họp,Thủ tướng Phạm Minh Chính,,Sáng 15/12,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2609,https://baochinhphu.vn/thu-tuong-dang-huong-tai-khu-di-tich-chi-bo-an-nam-cong-san-dang-o-can-tho-10224121509573011.htm,Thủ tướng dâng hương tại Khu di tích Chi bộ An Nam Cộng sản Đảng ở Cần Thơ,15/12/2024 10:17,"Sáng 15/12, trong chương trình tiếp xúc cử tri tại Cần Thơ và làm việc tại một số địa phương vùng ĐBSCL, Thủ tướng Phạm Minh Chính đã dâng hương tại Khu di tích Chi bộ An Nam Cộng sản Đảng - Di tích lịch sử cấp Quốc gia.",Meeting,tiếp xúc,Thủ tướng Phạm Minh Chính,,Sáng 15/12,tại Cần Thơ và làm việc tại một số địa phương vùng ĐBSCL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2610,https://baochinhphu.vn/thai-nguyen-chot-phuong-an-sap-xep-tinh-gon-to-chuc-bo-may-cua-he-thong-chinh-tri-10224121419344434.htm,"Thái Nguyên chốt phương án sắp xếp, tinh gọn tổ chức bộ máy của hệ thống chính trị",14/12/2024 20:57,"Ở cấp tỉnh, Thái Nguyên duy trì 5 sở, ngành (có rà soát, sắp xếp, tinh gọn tổ chức bộ máy bên trong), gồm: Sở Công Thương, Sở Văn hóa, Thể thao và Du lịch, Thanh tra tỉnh, Ban Quản lý các khu công nghiệp Thái Nguyên, Sở Tư pháp.",,,,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2611,https://baochinhphu.vn/thu-tuong-viet-nam-co-loi-the-chien-luoc-va-quyet-tam-phat-trien-bang-duoc-nganh-cong-nghiep-ban-dan-102241214121304825.htm,Thủ tướng: Việt Nam có lợi thế chiến lược và quyết tâm phát triển bằng được ngành công nghiệp bán dẫn,14/12/2024 20:46,"Giao các nhiệm vụ chung và các nhiệm vụ, giải pháp cụ thể với các bộ, ngành, địa phương, Thủ tướng Phạm Minh Chính nêu rõ phát triển lĩnh vực bán dẫn là đột phá chiến lược và cũng là nhiệm vụ trọng tâm, là việc cần làm, phải làm và quyết tâm làm bằng được, trên cơ sở tiềm năng khác biệt, cơ hội nổi trội, lợi thế cạnh tranh, chiến lược của Việt Nam.",,,Thủ tướng Phạm Minh Chính,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2612,https://baochinhphu.vn/binh-phuoc-tu-tin-cung-suc-tre-nhiet-huyet-de-buoc-vao-ky-nguyen-moi-102241214194304331.htm,"Bình Phước tự tin, cùng sức trẻ, nhiệt huyết để bước vào kỷ nguyên mới",14/12/2024 19:46,"Phó Thủ tướng Trần Hồng Hà nhấn mạnh điều này khi dự Hội nghị công bố Quy hoạch tỉnh Bình Phước thời kỳ 2021-20230, tầm nhìn đến năm 2050, sáng 14/12, tại thị xã Đồng Xoài (tỉnh Bình Phước). Đây là sự kiện có ý nghĩa quan trọng tạo thêm những động lực mới trong lộ trình đưa Bình Phước trở thành tỉnh công nghiệp theo hướng hiện đại.",Statement,công bố,Phó Thủ tướng Trần Hồng Hà,,sáng 14/12,tại thị xã Đồng Xoài (tỉnh Bình Phước),"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2613,https://baochinhphu.vn/dien-mung-thu-tuong-phap-102241214182632624.htm,Điện mừng Thủ tướng Pháp,14/12/2024 18:45,"Nhân dịp ông François Bayrou được bổ nhiệm làm Thủ tướng Cộng hòa Pháp, ngày 14/12/2024, Thủ tướng Chính phủ Phạm Minh Chính đã gửi điện mừng./.",Election,bổ nhiệm,Thủ tướng Chính phủ Phạm Minh Chính,,14/12/2024,,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
2614,https://baochinhphu.vn/nhat-ban-mong-muon-viet-nam-ung-ho-tham-gia-hoi-cho-trien-lam-the-gioi-expo-2025-osaka-kansai-102241214150457732.htm,"Nhật Bản mong muốn Việt Nam ủng hộ, tham gia Hội chợ Triển lãm thế giới EXPO 2025 Osaka, Kansai",14/12/2024 17:55,"Thứ trưởng Ngoại giao Nhật Bản Funakoshi Takehiro khẳng định Việt Nam có vị trí quan trọng trong chính sách đối ngoại của Nhật Bản tại khu vực và trên thế giới; mong muốn Việt Nam ủng hộ, tích cực tham gia vì thành công của sự kiện Hội chợ Triển lãm thế giới EXPO 2025 Osaka, Kansai.",Statement,khẳng định,Thứ trưởng Ngoại,,,tại khu vực và trên thế giới,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2615,https://baochinhphu.vn/chu-tich-quoc-hoi-tran-thanh-man-tiep-xuc-cu-tri-tai-hau-giang-102241214131122525.htm,Chủ tịch Quốc hội Trần Thanh Mẫn tiếp xúc cử tri tại Hậu Giang,14/12/2024 14:36,"Sáng 14/12, tại thành phố Vị Thanh (tỉnh Hậu Giang), Chủ tịch Quốc hội Trần Thanh Mẫn và Đoàn đại biểu Quốc hội tỉnh Hậu Giang tiếp xúc cử tri báo cáo về kết quả Kỳ họp thứ 8, Quốc hội khóa XV và lắng nghe các ý kiến, kiến nghị của cử tri.",Meeting,họp,Chủ tịch Quốc hội Trần Thanh Mẫn,,Sáng 14/12,tại thành phố Vị Thanh (tỉnh Hậu Giang),"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2616,https://baochinhphu.vn/co-hoi-mo-rong-hop-tac-giua-viet-nam-va-cuba-con-rat-lon-10224121414455687.htm,Cơ hội mở rộng hợp tác giữa Việt Nam và Cuba còn rất lớn,14/12/2024 14:02,"Phó Thủ tướng Chính phủ, Bộ trưởng Bộ Ngoại giao Bùi Thanh Sơn nhấn mạnh tình hữu nghị vượt thời gian, đoàn kết sâu đậm của Việt Nam và Cuba, đồng thời khẳng định cơ hội tăng cường hợp tác thực chất, hiệu quả giữa hai nước là rất lớn, đặc biệt trong lĩnh vực nông nghiệp.",Statement,khẳng định,Phó Thủ tướng Chính,,,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2617,https://baochinhphu.vn/phien-hop-thu-3-ban-chi-dao-cua-chinh-phu-tong-ket-nghi-quyet-18-102241214135646899.htm,Phiên họp thứ 3 Ban Chỉ đạo của Chính phủ tổng kết Nghị quyết 18-NQ/TW,14/12/2024 13:56,"Sáng 14/12, tại Trụ sở Chính phủ, Phó Thủ tướng Thường trực Chính phủ Nguyễn Hòa Bình đã chủ trì Phiên họp thứ 3 của Ban Chỉ đạo của Chính phủ tổng kết thực hiện Nghị quyết 18-NQ-TW.",Statement,Chỉ đạo,Phó Thủ tướng Thường trực Chính phủ Nguyễn Hòa Bình,,Sáng 14/12,tại Trụ sở Chính phủ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2618,https://baochinhphu.vn/quan-doi-nhan-dan-viet-nam-truyen-thong-hao-hung-luc-luong-nong-cot-102241214123655063.htm,"Quân đội nhân dân Việt Nam – Truyền thống hào hùng, lực lượng nòng cốt",14/12/2024 12:05,"Sáng 14/12, tại Hà Nội, Bộ Quốc phòng chủ trì, phối hợp với Ban Tuyên giáo Trung ương, Bộ Công an và tỉnh Cao Bằng tổ chức Hội thảo khoa học cấp quốc gia với chủ đề “Quân đội nhân dân Việt Nam – Truyền thống hào hùng, sự nghiệp vẻ vang, lực lượng nòng cốt xây dựng nền quốc phòng toàn dân vững mạnh”.",,,Ban Tuyên giáo Trung ương,,Sáng 14/12,tại Hà Nội,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2619,https://baochinhphu.vn/binh-phuoc-khanh-thanh-khoi-cong-loat-du-an-quan-trong-1022412141119381.htm,"Bình Phước khánh thành, khởi công loạt dự án quan trọng",14/12/2024 11:22,"Sáng 14/12, trong chuỗi sự kiện Công bố quy hoạch tỉnh Bình Phước thời kỳ 2021-2030, tầm nhìn đến năm 2050, Phó Thủ tướng Trần Hồng Hà đã dự lễ khánh thành giai đoạn 1 Nhà máy sản xuất lốp ô tô Haohua tại Khu công nghiệp Minh Hưng – Sikico; khởi công Dự án đường cao tốc TPHCM - Thủ Dầu Một - Chơn Thành đoạn qua tỉnh Bình Phước và giai đoạn 2 Khu công nghiệp Becamex Bình Phước. Đây là những dự án quan trọng cho phát triển kinh tế - xã hội của Bình Phước.",Statement,Công bố,Phó Thủ tướng Trần Hồng Hà,,Sáng 14/12,tại Khu công nghiệp Minh Hưng – Sikico,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2620,https://baochinhphu.vn/ha-noi-sap-xep-tinh-gon-bo-may-giam-5-so-2-dang-uy-khoi-103241213185514447.htm,"Hà Nội sắp xếp, tinh gọn bộ máy: Giảm 5 sở, 2 đảng ủy khối",,"TP. Hà Nội sắp xếp, tinh gọn tổ chức bộ máy theo hướng thực hiện sáp nhập, kết thúc hoạt động một số cơ quan, tổ chức đảng; sáp nhập, giải thể một số sở và tương đương… để nâng cao hiệu lực, hiệu quả hoạt động của bộ máy.",,,,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2621,https://baochinhphu.vn/kien-giang-trien-khai-sap-nhap-nhieu-so-nganh-102241213182205232.htm,"Kiên Giang triển khai sáp nhập nhiều sở, ngành",13/12/2024 18:21,"Chiều 12/12, Thường trực Tỉnh ủy Kiên Giang tổ chức họp Ban Chỉ đạo tỉnh và Tổ Biên tập tổng kết thực hiện Nghị quyết số 18-NQ/TW, ngày 25-10-2017 của Ban Chấp hành Trung ương Đảng khóa XII “Một số vấn đề về tiếp tục đổi mới, sắp xếp tổ chức bộ máy của hệ thống chính trị tinh gọn, hoạt động hiệu lực, hiệu quả”.",Statement,Chỉ đạo,,,Chiều 12/12,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2622,https://baochinhphu.vn/phe-chuan-bo-nhiem-tham-phan-toa-an-nhan-dan-toi-cao-102241213200935895.htm,Phê chuẩn bổ nhiệm Thẩm phán Tòa án nhân dân tối cao,13/12/2024 18:10,Chủ tịch Quốc hội Trần Thanh Mẫn đã ký ban hành Nghị quyết số167/2024/QH15của Quốc hội phê chuẩn đề nghị của Chánh án Tòa án nhân dân tối cao về việc bổ nhiệm Thẩm phán Tòa án nhân dân tối cao.,Legislation,ban hành,Chủ tịch Quốc hội Trần Thanh Mẫn,,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2623,https://baochinhphu.vn/dang-bo-khoi-cac-co-quan-trung-uong-tong-ket-trien-khai-thuc-hien-nghi-quyet-18-nq-tw-10224121316525393.htm,Đảng bộ Khối các cơ quan Trung ương tổng kết triển khai thực hiện Nghị quyết 18-NQ/TW,13/12/2024 16:52,"Ngày 13/12, tại Hà Nội, Đảng bộ Khối các cơ quan Trung ương tổ chức Hội nghị Ban Chấp hành mở rộng tổng kết Nghị quyết số 18-NQ/TW về ""Một số vấn đề về tiếp tục đổi mới, sắp xếp tổ chức bộ máy của hệ thống chính trị tinh gọn, hoạt động hiệu lực, hiệu quả"".",Legislation,Nghị quyết,,,Ngày 13/12,tại Hà Nội,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2624,https://baochinhphu.vn/pho-thu-tuong-bo-truong-bui-thanh-son-de-nghi-so-ngoai-vu-tphcm-thuc-hien-tot-nhiem-vu-kep-102241213163523668.htm,"Phó Thủ tướng, Bộ trưởng Bùi Thanh Sơn đề nghị Sở Ngoại vụ TPHCM thực hiện tốt 'nhiệm vụ kép'",13/12/2024 16:36,"Phó Thủ tướng, Bộ trưởng Bộ Ngoại giao Bùi Thanh Sơn đề nghị Sở Ngoại vụ TPHCM thực hiện tốt vai trò vừa là cánh tay nối dài của Bộ ở phía nam, vừa là cơ quan tham mưu đối ngoại cho Thành phố, đóng góp thiết thực hơn nữa vào sự phát triển bền vững của TPHCM và công tác đối ngoại chung của đất nước.",,,Bộ trưởng Bộ Ngoại giao Bùi Thanh Sơn,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2625,https://baochinhphu.vn/chu-tich-nuoc-luong-cuong-tiep-dai-su-algeria-chao-tu-biet-102241213160002401.htm,Chủ tịch nước Lương Cường tiếp Đại sứ Algeria chào từ biệt,13/12/2024 16:01,"Chiều 13/12, tại Phủ Chủ tịch, Chủ tịch nước Lương Cường đã tiếp Đại sứ đặc mệnh toàn quyền nước Cộng hòa Algeria Dân chủ và Nhân dân tại Việt Nam Sofiane Chaib đến chào từ biệt nhân dịp kết thúc nhiệm kỳ công tác.",,,Chủ tịch nước Lương Cường,,Chiều 13/12,tại Phủ Chủ tịch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2626,https://baochinhphu.vn/bo-nhiem-ong-nguyen-quoc-doan-giu-chuc-pho-chanh-an-toa-an-nhan-dan-toi-cao-102241213155045658.htm,Bổ nhiệm ông Nguyễn Quốc Đoàn giữ chức Phó Chánh án Tòa án nhân dân Tối cao,13/12/2024 15:50,"Chiều 13/12, TAND Tối cao đã tổ chức Lễ công bố và trao Quyết định của Chủ tịch nước bổ nhiệm ông Nguyễn Quốc Đoàn, Ủy viên Trung ương Đảng, Thẩm phán TAND Tối cao giữ chức Phó Chánh án TAND Tối cao.",Statement,công bố,Chủ tịch nước,,Chiều 13/12,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2627,https://baochinhphu.vn/bo-chinh-tri-xem-xet-thi-hanh-ky-luat-dang-vien-co-vi-pham-khuyen-diem-102241213145427752.htm,"Bộ Chính trị xem xét, thi hành kỷ luật đảng viên có vi phạm, khuyến điểm",13/12/2024 15:11,"Ngày 13/12, tại Trụ sở Trung ương Đảng, Bộ Chính trị đã xem xét, thi hành kỷ luật đảng viên có vi phạm, khuyết điểm.",Legislation,luật,,,Ngày 13/12,tại Trụ sở Trung ương Đảng,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2628,https://baochinhphu.vn/truy-tang-danh-hieu-anh-hung-luc-luong-vu-trang-nhan-dan-cho-trung-tuong-dong-sy-nguyen-102241213125741165.htm,Truy tặng danh hiệu Anh hùng Lực lượng vũ trang nhân dân cho Trung tướng Đồng Sỹ Nguyên,13/12/2024 12:43,"Sáng nay, 13/12, tại Hà Nội, Binh đoàn 12 đã long trọng tổ chức Lễ truy tặng danh hiệu Anh hùng Lực lượng vũ trang nhân dân cho Trung tướng Đồng Sỹ Nguyên, nguyên Ủy viên Bộ Chính trị, nguyên Phó Chủ tịch Hội đồng Bộ trưởng, nguyên Tư lệnh Bộ Tư lệnh Trường Sơn.",Award,danh hiệu,Trung tướng Đồng Sỹ Nguyên,,13/12,tại Hà Nội,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
2629,https://baochinhphu.vn/pho-thu-tuong-bui-thanh-son-tphcm-can-neu-cao-tinh-than-doi-moi-tien-phong-hoi-nhap-102241213115233093.htm,Phó Thủ tướng Bùi Thanh Sơn: TPHCM cần nêu cao tinh thần 'Đổi mới - Tiên phong - Hội nhập',13/12/2024 11:55,"Phát biểu chỉ đạo trong Hội nghị Tổng kết công tác đối ngoại của TPHCM giai đoạn 2020-2025 diễn ra sáng 13/12, Phó Thủ tướng Chính phủ, Bộ trưởng Bộ ngoại giao Bùi Thanh Sơn khẳng định TPHCM là ""đầu tàu"" trong đối ngoại, hội nhập quốc tế và đề nghị Thành phố nêu cao tinh thần ""Đổi mới - Tiên phong - Hội nhập"", phát huy cao nhất thế mạnh của địa phương.",Statement,Phát biểu,Phó Thủ tướng Chính,,sáng 13/12,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2630,https://baochinhphu.vn/thu-tuong-xay-dung-hoc-vien-quoc-phong-thanh-hoc-vien-so-hien-dai-tam-co-quoc-te-102241212193952095.htm,"Thủ tướng: Xây dựng Học viện Quốc phòng thành học viện số, hiện đại, tầm cỡ quốc tế",12/12/2024 20:12,"Chiều 12/12, nhân dịp kỷ niệm 80 năm Ngày thành lập Quân đội nhân dân Việt Nam, 35 năm Ngày Hội quốc phòng toàn dân, Thủ tướng Phạm Minh Chính đã tới thăm Học viện Quốc phòng (Bộ Quốc phòng).",,,Thủ tướng Phạm Minh Chính,,Chiều 12/12,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
